Material;Qtd.  UM registro; Montante em MI ;Departamento;Mês
400827;-100;-280,93;DIT;1
400827;-10;-28,09;DIT;1
400906;-9;-891,28;DTE;1
400906;-8;-792,25;DIT;1
400910;-1;-22,58;DTM;1
400942;-24;-112,41;DTE;1
400955;-24;-101,05;DTE;1
400955;-2;-8,42;DTM;1
401105;-50;-160,39;DIT;1
401116;-6;-217,45;DIT;1
401116;-6;-217,45;DTM;1
401116;-45;-1.630,91;DTE;1
401117;-48;-588,62;DIT;1
401117;-4;-49,05;DTM;1
401117;-4;-49,05;DTM;1
401117;-30;-367,89;DIT;1
401117;-4;-49,05;DIT;1
401155;-3;-43,89;DTM;1
401155;-3;-43,89;DTM;1
401155;-4;-58,51;DIT;1
401155;-2;-29,26;DTM;1
401155;-2;-29,26;DTM;1
401155;-3;-43,89;DTM;1
401155;-3;-43,89;DTM;1
401264;-12;-338,58;DIT;1
401264;-12;-338,58;DTE;1
401264;-50;-1.410,75;DIT;1
401403;-3;-30,09;DTE;1
401438;-3;-33,9;DTE;1
401451;-3;-70,95;DTM;1
401465;-100;-1.214,80;DIT;1
401465;-600;0;DTM;1
401485;-4;-587,95;DIT;1
401485;-12;-1.763,85;DTE;1
401485;-1;-146,99;DTM;1
401497;-72;-143,28;DTE;1
401531;-7;-60,89;DTM;1
401531;-10;-86,99;DTM;1
401547;-83;-22.863,73;DIT;1
401566;-100;-2.393,59;DIT;1
401566;-100;-2.393,59;DIT;1
401566;-24;-574,46;DIT;1
401576;-1;-23,05;DTM;1
401576;-24;-553,27;DTE;1
401683;-1;-187,8;DTM;1
401686;-100;-1.190,45;DIT;1
401753;-20;-177,03;DIT;1
401823;-4;-105,94;DIT;1
401834;-50;-552,16;DIT;1
401834;-100;-1.104,31;DIT;1
401842;-9;-1.139,34;DTE;1
401857;-3;-968,99;DTE;1
401857;-3;-968,99;DTM;1
401857;-2;-645,99;DTM;1
401857;-3;-968,99;DIT;1
401857;-3;-968,99;DIT;1
401870;-42;-42,67;DTE;1
401916;-50;-154,2;DIT;1
401937;-2;-8,18;DTM;1
401937;-36;-147,3;DTE;1
401937;-12;-49,1;DTM;1
402026;-12;-294,25;DIT;1
402026;-1;-24,52;DIT;1
402081;-6;-584,19;DIT;1
402081;-4;-389,46;DIT;1
402105;-4;-182,17;DIT;1
402106;-21;-1.759,22;DTE;1
402117;-50;-294,3;DIT;1
402123;-25;-146,62;DIT;1
402127;-12;-52,88;DTM;1
402127;-141;-621,31;DTE;1
402127;-2;-8,81;DIT;1
402127;-6;-26,44;DTM;1
402136;-20;-39,28;DIT;1
402152;-12;-764,92;DIT;1
402221;-15;-612,22;DIT;1
402287;-12;-130,47;DIT;1
402307;-150;-10.694,23;DIT;1
402307;-100;-7.129,48;DIT;1
402307;-150;-10.694,23;DIT;1
402307;-150;-10.694,23;DIT;1
402307;-60;-4.277,69;DTM;1
402312;-6;-73,34;DTM;1
402312;-54;-660,05;DTE;1
402312;-50;-611,16;DIT;1
402312;-12;-146,68;DIT;1
402318;-17;-790,08;DIT;1
402318;-300;-13.942,51;DIT;1
402318;-683;-31.742,44;DIT;1
402324;-8;-33,83;DTM;1
402324;-2;-8,46;DTM;1
402324;-20;-84,58;DIC;1
402401;-6;-157,71;DIT;1
402401;-99;-2.602,22;DIT;1
402401;-3;-78,86;DIT;1
402433;-6;-904,86;DIT;1
402433;-3;-452,43;DTM;1
402433;-24;-3.619,45;DIT;1
402448;-3;-84,58;DIT;1
402587;-2;-58,65;DIT;1
402587;-30;-879,81;DIT;1
402675;-1;-342,19;DIT;1
402741;-50;-281,65;DIT;1
402741;-100;-563,3;DIT;1
402741;-3;-16,9;DIT;1
402741;-100;-563,3;DIT;1
402741;-3;-16,9;DIT;1
403121;-44;-305,47;DIT;1
403121;-2;-13,88;DTE;1
403182;-50;-10.506,12;DIT;1
403182;-36;-7.564,41;DTE;1
403182;-6;-1.260,73;DTM;1
403182;-6;-1.260,73;DTM;1
403182;-6;-1.260,73;DIT;1
404071;-6;-984,7;DTM;1
404071;-6;-984,7;DTM;1
404071;-9;-1.477,06;DTM;1
404071;-3;-492,35;DIT;1
404071;-21;-3.446,47;DTE;1
404084;-123;-2.671,86;DIC;1
404084;-30;-651,67;DIT;1
404084;-1;-21,72;DIT;1
404084;-28;-608,23;DTE;1
404084;-7;-152,06;DTM;1
404084;-12;-260,67;DIT;1
404732;-6;-527,6;DIT;1
404732;-6;-527,6;DTM;1
404732;-33;-2.901,83;DIT;1
404732;-120;0;DTM;1
404732;-12;-1.055,21;DTM;1
405382;-2;-3.806,93;DIT;1
405473;-3;-402;DTM;1
405473;-3;-402;DTM;1
405539;-60;-1.137,63;DTM;1
408994;-3;-78,21;DTM;1
408994;-4;-104,28;DTM;1
408994;-6;-156,42;DTM;1
408994;-99;-2.580,85;DTE;1
800021;-28;-1.884,76;DIT;1
800021;-50;-3.365,65;DIT;1
800031;-324;-8.787,93;DIT;1
800031;-250;-6.780,81;DIT;1
800031;-1.000;0;DTM;1
800031;-200;-5.424,65;DIT;1
800031;-354;-9.601,63;DIT;1
800031;-1;0;DTM;1
800033;-500;0;DTM;1
800077;-6;-9,12;DTM;1
800108;-2;-8,74;DIC;1
800116;-2;-11,67;DTM;1
800116;-2;-11,67;DTM;1
800119;-100;-1.276,39;DIT;1
800119;-21;-268,04;DIT;1
800119;-2;-25,53;DTM;1
800119;-50;-638,19;DIT;1
800119;-4;-51,06;DTM;1
800119;-3;-38,29;DIT;1
800119;-300;0;DIT;1
800158;-3;-5,22;DIT;1
800158;-4;-6,96;DIT;1
800158;-4;-6,96;DIT;1
800158;-2;-3,48;DIT;1
800158;-4;-6,96;DTM;1
800163;-1.000;0;DTM;1
800163;-101;0;DTM;1
800223;-12;-16,64;DTM;1
800223;-32;-44,37;DTM;1
800223;-22;-30,51;DTM;1
800223;-29;-40,21;DTM;1
800228;-9;-80,92;DIT;1
800228;-6;-53,94;DTM;1
800266;-1;-15,8;DIT;1
800274;-8;-94,8;DTM;1
800274;-6;-71,1;DTM;1
800344;-1;-28,31;DIT;1
800345;-9;-168,39;DIT;1
800364;-1;-13,89;DTM;1
800364;-2;-27,79;DTM;1
800372;-1;-9,02;DTM;1
800496;-3;-70,13;DTM;1
800496;-12;-280,5;DTM;1
800496;-3;-70,13;DTM;1
800496;-6;-140,25;DTM;1
800499;-4;-37,66;DTM;1
800499;-36;-338,97;DIT;1
800499;-10;-94,16;DTM;1
800499;-14;-131,82;DTM;1
800499;-8;-75,33;DTM;1
800499;-12;-112,99;DTM;1
800596;-3;-6,39;DTM;1
800651;-2;-9,7;DTM;1
800654;-3;-454,97;DTM;1
800654;-6;-909,93;DTM;1
800654;-3;-454,97;DIT;1
800683;-2.000;-4.421,08;DPM;1
800705;-6;-130,42;DTM;1
800705;-24;-521,67;DTM;1
800705;-18;-391,25;DIT;1
800705;-6;-130,42;DTM;1
800705;-12;-260,84;DTM;1
800717;-3;-212,77;DTM;1
800717;-6;-425,54;DTM;1
800717;-3;-212,77;DTM;1
800717;-50;-3.546,13;DIT;1
800794;-50;-253,3;DIT;1
800794;-3;-15,2;DTM;1
800804;-600;0;DIT;1
800804;-200;0;DTM;1
800817;-3;-994,97;DIT;1
800817;-10;-3.316,56;DIT;1
800817;-20;-6.633,11;DIT;1
800817;-9;-2.984,90;DTM;1
800817;-3;-994,97;DTM;1
800817;-3;-994,97;DTM;1
800817;-3;-994,97;DTM;1
800817;-3;-994,97;DTM;1
800852;-44;-840,44;DIT;1
800872;-90;0;DIT;1
800876;-200;0;DIT;1
800876;-6;-132,81;DTM;1
800889;-3;-58,99;DTM;1
800894;-100;-617,63;DIT;1
800894;-3;-18,53;DIT;1
800894;-100;-617,63;DIT;1
800894;-100;-617,63;DIT;1
800905;-3;-26,15;DTM;1
800959;-40;-4.378,29;DIT;1
800959;-210;0;DTM;1
800975;-600;0;DTM;1
800982;-1;-29,67;DIT;1
800982;-3;-89,02;DIT;1
801010;-150;-868,97;DIT;1
801047;-78;-224,19;DIT;1
801047;-100;-287,43;DIT;1
801047;-100;-287,43;DIT;1
801087;-6;-69,98;DTM;1
801087;-3;-34,99;DTM;1
801087;-12;-139,97;DTM;1
801125;-3;-103,11;DTM;1
801135;-50;-570,93;DIT;1
801186;-3;-45,97;DTM;1
801186;-4;-61,29;DIT;1
801186;-6;-91,93;DIT;1
801199;-3;-22,62;DTM;1
801202;-1;-37,7;DIT;1
801216;-500;0;DTM;1
801225;-6;-175,84;DTM;1
801225;-3;-87,92;DTM;1
801233;-50;-291,99;DIT;1
801233;-3;-17,52;DIT;1
801303;-50;-293,22;DIT;1
801313;-150;0;DIT;1
801346;-1;-16,54;DIT;1
801352;-50;-291,93;DIT;1
801352;-6;-35,03;DTM;1
801352;-50;-291,94;DIT;1
801352;-100;-583,87;DIT;1
801373;-100;-917,7;DIT;1
801375;-100;-569,99;DIT;1
801834;-150;-868,93;DIT;1
801834;-150;-868,93;DIT;1
801955;-100;-587,54;DIT;1
801955;-150;-881,3;DIT;1
802249;-240;0;DTM;1
803344;-300;0;DTM;1
803907;-100;-9.607,91;DIT;1
803907;-70;-6.725,54;DIT;1
804421;-120;0;DTM;1
805459;-150;0;DIT;1
400011;-1;-104,73;DTE;1
400122;-3;-6,1;DTE;1
400140;-1;-7,22;DIT;1
400142;-3;-212,66;DIT;1
400142;-2;-141,78;DTE;1
400307;-1;-6,36;DIT;1
400366;-2;-12,82;DIT;1
400366;-2;-12,82;DIT;1
400366;-4;-25,64;DIT;1
400366;-4;-25,64;DIT;1
400366;-6;-38,46;DIT;1
400366;-6;-38,46;DIT;1
400366;-6;-38,46;DTM;1
400366;-2;-12,82;DTM;1
400366;-3;-19,23;DIT;1
400366;-6;-38,46;DIT;1
400366;-6;-38,46;DTM;1
400366;-2;-12,82;DTM;1
400366;-3;-19,23;DTM;1
400506;-5;-52,82;DTE;1
400506;-5;-52,82;DTE;1
400665;-4;-107,7;DTE;1
400673;-2;-2,78;DTM;1
400809;-2;-3,25;DTE;1
400827;-18;-50,57;DTE;1
400827;-6;-16,86;DTE;1
400827;-29;-81,47;DTE;1
400827;-6;-16,86;DTE;1
400942;-4;-18,74;DTE;1
401116;-6;-217,45;DTM;1
401116;-6;-217,45;DTE;1
401116;-9;-326,18;DTE;1
401116;-4;-144,97;DTE;1
401117;-10;-122,63;DTE;1
401264;-3;-84,64;DTM;1
401264;-6;-169,29;DTM;1
401264;-6;-169,29;DTM;1
401264;-9;-253,93;DTE;1
401264;-1;-28,21;DTM;1
401264;-3;-84,65;DTM;1
401264;-3;-84,65;DTM;1
401264;-6;-169,29;DTM;1
401264;-3;-84,64;DTM;1
401264;-3;-84,65;DTM;1
401435;-3;-16,93;DTM;1
401465;-2;-24,3;DTE;1
401489;-1;-5,81;DTE;1
401559;-1;-24,03;DTE;1
401566;-1;-23,94;DTM;1
401566;-5;-119,68;DTE;1
401566;-2;-47,87;DTE;1
401753;-2;-17,7;DTM;1
401753;-4;-35,41;DTM;1
401803;-2;-26,47;DTE;1
401857;-2;-645,99;DTE;1
401864;-6;-20,97;DTM;1
401864;-12;-41,93;DTM;1
401864;-3;-10,48;DTM;1
401870;-6;-6,1;DTE;1
401870;-6;-6,1;DTE;1
401888;-3;-91,45;DTE;1
401927;-1;-7,54;DTM;1
401927;-6;-45,21;DTM;1
401927;-3;-22,61;DTM;1
401927;-3;-22,61;DTM;1
401927;-3;-22,61;DTM;1
401927;-6;-45,21;DTM;1
401937;-2;-8,18;DTE;1
401937;-2;-8,18;DTM;1
401937;-7;-28,64;DTE;1
401937;-8;-32,73;DTE;1
401952;-6;-13,09;DTE;1
402105;-12;-546,5;DTM;1
402106;-2;-167,54;DTE;1
402106;-4;-335,09;DTM;1
402127;-6;-26,44;DTE;1
402127;-12;-52,88;DTE;1
402127;-8;-35,25;DTE;1
402127;-7;-30,85;DTM;1
402161;-2;-13,51;DTE;1
402247;-1;-19,05;DTE;1
402287;-1;-10,87;DTM;1
402307;-60;-4.277,69;DTM;1
402307;-10;-712,95;DTM;1
402312;-12;-134,91;DTM;1
402312;-10;-112,43;DTE;1
402312;-1;-11,24;DTE;1
402312;-10;-112,43;DTE;1
402331;-1;-41,37;DTE;1
402332;-1;-10,6;DTE;1
402401;-3;-78,86;DTE;1
402401;-12;-315,42;DTM;1
402401;-2;-52,57;DTE;1
402433;-1;-150,81;DTE;1
402448;-1;-28,19;DTM;1
402587;-1;-29,33;DTE;1
402587;-1;-29,33;DTE;1
402733;-1;-5,97;DTE;1
403182;-6;-1.260,73;DTM;1
403182;-6;-1.260,73;DTM;1
403182;-6;-1.260,73;DTM;1
403182;-6;-1.260,73;DTM;1
403182;-4;-840,49;DTM;1
403182;-6;-1.260,73;DTM;1
403804;-4;-32,49;DTE;1
404071;-3;-492,35;DTE;1
404071;-3;-492,35;DTM;1
404084;-18;-391;DTE;1
404084;-68;-1.477,13;DTE;1
404732;-9;-791,41;DTM;1
408994;-2;-52,14;DTE;1
408994;-6;-156,42;DTE;1
408994;-9;-234,62;DTM;1
408994;-8;-208,55;DTM;1
408994;-3;-78,21;DTM;1
400142;-50;-3.544,41;DPC;1
400221;-11;-23.781,11;DIT;1
400221;-5;-10.809,60;DIT;1
400221;-5;-10.809,60;DIT;1
400221;-5;-10.809,60;DIT;1
400224;-5;-8.081,47;DIT;1
400224;-3;-4.848,88;DIT;1
400224;-8;-12.930,35;DIT;1
400243;-3;-96.313,94;DIT;1
400288;-1;-24.623,76;DTM;1
400288;-3;-73.871,28;DIT;1
400307;-26;-165,36;DTE;1
400344;-1;-32,3;DTE;1
400366;-2;-12,82;DTM;1
400366;-4;-25,64;DTM;1
400434;-352;-9.680,96;DIT;1
400474;-68;-1.883,07;DTM;1
400484;-1;-16,02;DTE;1
400484;-1;-16,02;DTE;1
400487;-96;-5.497,06;DTM;1
400673;-14;-19,43;DIT;1
400813;-2;-3,49;DIT;1
400827;-22;-61,8;DIT;1
400827;-10;-28,09;DIT;1
400827;-5;-14,05;DIT;1
400942;-2;-9,37;DIT;1
400955;-2;-8,42;DIT;1
400968;-5;-10.061,56;DIT;1
400968;-5;-10.061,56;DIT;1
400968;-5;-10.061,56;DIT;1
400968;-5;-10.061,56;DIT;1
400968;-5;-10.061,56;DIT;1
400968;-5;-10.061,56;DIT;1
400968;-8;-16.098,50;DIT;1
400968;-5;-10.061,56;DIT;1
401116;-15;-543,67;DTE;1
401116;-21;-761,14;DTE;1
401117;-4;-49,03;DTE;1
401213;-2;-139,1;DTE;1
401318;-10;-23.657,32;DIT;1
401318;-5;-11.828,66;DIT;1
401318;-4;-9.462,93;DIT;1
401318;-4;-9.462,93;DIT;1
401318;-8;-18.925,85;DIT;1
401360;-8;-12.377,20;DIT;1
401360;-10;-15.471,50;DIT;1
401360;-10;-15.471,50;DIT;1
401360;-5;-7.735,75;DIT;1
401360;-5;-7.735,75;DIT;1
401438;-3;-33,77;DIT;1
401438;-2;-22,52;DIT;1
401465;-24;-291,55;DIT;1
401566;-9;-215,42;DIT;1
401568;-1;-1,24;DIT;1
401568;-5;-6,19;DIT;1
401576;-2;-45,96;DIT;1
401576;-1;-22,98;DTE;1
401834;-1;-11,04;DTE;1
401834;-1;-11,04;DTE;1
401870;-6;-6,1;DTE;1
401937;-18;-73,65;DTE;1
401937;-7;-28,64;DTE;1
401937;-9;-36,82;DTE;1
401959;-3;-545,05;DTM;1
401959;-6;-1.090,09;DIT;1
401959;-2;-363,36;DIT;1
401959;-2;-363,36;DIT;1
401959;-2;-363,36;DIT;1
402026;-4;-97,97;DIT;1
402105;-8;-364,33;DIT;1
402127;-22;-96,94;DIT;1
402152;-2;-127,49;DIT;1
402161;-1;-6,76;DIT;1
402221;-2;-81,63;DIT;1
402230;-6;-65,25;DTE;1
402277;-1;-17.562,99;DTE;1
402287;-2;-21,75;DTE;1
402307;-30;-2.138,85;DTM;1
402312;-22;-247,34;DTE;1
402312;-15;-168,64;DTE;1
402318;-95;-4.415,13;DIT;1
402401;-9;-236,57;DTE;1
402401;-1;-26,29;DTE;1
402533;-5;-11.921,12;DIT;1
402533;-2;-4.768,45;DIT;1
402587;-2;-58,65;DTE;1
402847;-2;-2.119,58;DTM;1
402847;-1;-1.059,79;DTM;1
403182;-4;-840,49;DTM;1
403579;-110;-4.246,00;DPC;1
403642;-12.140;-185.375,74;DPC;1
403843;-2.848;-43.601,82;DPC;1
403852;-30;-1.933,76;DPC;1
404010;-122;-12.243,88;DTE;1
404071;-9;-1.477,06;DTE;1
404084;-13;-282,39;DTE;1
404169;-2;-70.217,10;DPC;1
404234;-114;-196.011,38;DPC;1
404732;-6;-527,6;DTE;1
405473;-6;-804,01;DTM;1
405473;-6;-804,01;DTM;1
405473;-6;-804,01;DTE;1
407095;-26;-1.419,05;DTE;1
408172;-8;-161,65;DTE;1
408994;-12;-312,83;DTM;1
408994;-9;-234,62;DTM;1
408994;-2;-52,14;DTM;1
408994;-9;-234,62;DTE;1
408994;-1;-26,07;DTE;1
409237;-1;-12.855,41;DTM;1
800031;-262;-7.106,29;DIT;1
800059;-5;-122,18;DTM;1
800108;-48;-209,64;DTM;1
800116;-2;-11,67;DTM;1
800119;-24;-306,33;DTM;1
800223;-24;-33,28;DTM;1
800223;-11;-15,25;DTM;1
800256;-8;-1.204,26;DTM;1
800360;-6;-195,36;DIT;1
800364;-3;-41,68;DTM;1
800372;-5;-45,09;DTM;1
800436;-1;-41,3;DTM;1
800436;-25;-1.032,45;DTM;1
800496;-12;-280,5;DIT;1
800496;-3;-70,13;DIT;1
800499;-4;-37,66;DTM;1
800515;-6;-225,68;DTM;1
800515;-66;-2.482,45;DTM;1
800651;-2;-9,7;DTM;1
800654;-3;-454,97;DTM;1
800654;-3;-454,97;DTM;1
800668;-16;-45,46;DTM;1
800682;-10;-282,73;DTM;1
800705;-24;-521,67;DTM;1
800705;-6;-130,42;DTM;1
800717;-3;-212,77;DTM;1
800717;-3;-212,77;DTM;1
800717;-3;-212,77;DTM;1
800763;-5;-43,37;DTM;1
800763;-48;-416,4;DTM;1
800817;-3;-994,97;DTM;1
800817;-1;-331,66;DTM;1
800817;-3;-994,97;DTM;1
800817;-3;-994,97;DTM;1
800825;-2;-12,32;DTM;1
800842;-16;-403,68;DTM;1
800847;-100;-10.728,84;DIT;1
800876;-2;-44,27;DTM;1
800894;-3;-18,53;DTM;1
800982;-3;-89,01;DTM;1
801010;-3;-17,38;DIT;1
801079;-1;-28,95;DTM;1
801079;-2;-57,9;DTM;1
801112;-35;-6.128,18;DTM;1
801125;-3;-103,11;DTM;1
801164;-24;-616,89;DTM;1
801186;-3;-45,97;DTM;1
801186;-56;-858,06;DTM;1
801215;-1;-10,78;DTM;1
801232;-6;-217,79;DTM;1
803157;-300;-372,95;DTM;1
803344;-48;-4.418,03;DTM;1
803368;-5;-147,37;DTM;1
804421;-24;-625,51;DTM;1
805459;-1;-165,38;DTM;1
120000;-1;-1.190,82;DTM;1
120068;-12;-100,97;DTO;1
120092;-1;-18,19;DIT;1
120100;-1;-14,9;DIT;1
120110;-1;-106,48;DIT;1
120117;-9;-1.778,82;DTO;1
120117;-1;-197,65;DTO;1
120212;-1;-199,14;DTM;1
120284;-1;-18,92;DIT;1
120334;-1;-159,09;DIT;1
120335;-2;-318,18;DTM;1
120343;-1;-158,87;DIT;1
120344;-2;-317,74;DTM;1
120346;-1;-116,53;DTM;1
120347;-1;-126,6;DTM;1
400011;-6;-628,44;DTE;1
400040;-2;-29.858,74;DIT;1
400073;-2;-27.731,13;DIT;1
400073;-2;-27.731,13;DIT;1
400111;-2;-6,99;DTE;1
400140;-20;-144,27;DTE;1
400140;-2;-14,44;DTE;1
400142;-9;-638;DIT;1
400192;-50;-725,35;DIT;1
400193;-3;-88,42;DTM;1
400193;-6;-176,83;DTE;1
400288;-2;-49.247,52;DIT;1
400292;-3;-1.225,92;DIT;1
400307;-2;-12,72;DTE;1
400366;-6;-38,46;DTM;1
400366;-50;-320,49;DIT;1
400375;-50;-438,94;DIT;1
400375;-6;-52,67;DTE;1
400434;-200;-5.500,54;DIT;1
400478;-1;-9,33;DTE;1
400487;-128;-7.329,41;DTM;1
400487;-70;-4.008,27;DTM;1
400487;-104;-5.955,14;DTM;1
400496;-1;-35,36;DTE;1
400506;-15;-158,47;DTE;1
400518;-9;-84,89;DTE;1
400603;-3;-85,81;DTM;1
400661;-3;-23,14;DTE;1
400665;-6;-161,34;DTE;1
400665;-15;-403,34;DTE;1
400673;-12;-16,65;DTM;1
400758;-3;-1.197,49;DTM;1
400790;-2;-35,79;DTM;1
400805;-6;-33,02;DTE;1
400827;-59;-165,75;DTE;1
400880;-11;-20,98;DTE;1
400930;-8;-19,41;DTE;1
400930;-20;-48,53;DTE;1
400930;-4;-9,71;DTM;1
400955;-15;-63,15;DIT;1
400968;-10;-20.123,12;DIT;1
400974;-22;-43,27;DTE;1
400974;-9;-17,7;DTM;1
400974;-8;-15,73;DIT;1
401116;-6;-217,47;DTE;1
401116;-6;-217,47;DIT;1
401116;-15;-543,67;DIT;1
401117;-14;-171,62;DTE;1
401117;-4;-49,03;DTM;1
401127;-1;-2.057,18;DTM;1
401127;-1;-2.057,18;DTM;1
401127;-1;-2.057,18;DTM;1
401131;-24;-301,56;DTM;1
401193;-2;-13.773,36;DIT;1
401264;-3;-80,7;DTE;1
401349;-1;-3.596,34;DTE;1
401372;-6;-67,88;DIT;1
401436;-2;-11,39;DTE;1
401465;-18;-218,66;DIT;1
401471;-3;-85,75;DIC;1
401500;-3;-34,04;DTE;1
401566;-14;-335,1;DIT;1
401568;-2;-2,48;DTE;1
401608;-9;-453,79;DIT;1
401632;-5.500;-12.157,97;DCR;1
401753;-1;-8,85;DIT;1
401773;-3.000;-3.226,63;DCR;1
401803;-2;-26,47;DTE;1
401834;-1;-11,03;DTE;1
401834;-20;-220,55;DIT;1
401857;-6;-1.937,97;DTE;1
401857;-3;-968,99;DTE;1
401857;-3;-968,99;DIT;1
401870;-30;-30,48;DTE;1
401927;-14;-105,49;DTE;1
401927;-6;-45,21;DTE;1
401927;-9;-67,82;DTE;1
401927;-45;-339,08;DTE;1
401927;-4;-30,14;DTE;1
401937;-8;-32,73;DTE;1
401937;-1;-4,09;DTE;1
401992;-3;-1.225,92;DIT;1
402027;-3.000;-3.860,31;DCR;1
402081;-3;-292,09;DTM;1
402081;-40;-3.894,58;DIT;1
402105;-20;-910,83;DIT;1
402105;-80;-3.643,30;DIT;1
402117;-50;-294,3;DIT;1
402127;-11;-48,47;DTE;1
402127;-16;-70,5;DTE;1
402136;-20;-39,28;DIT;1
402136;-20;-39,28;DIT;1
402221;-5;-204,07;DTE;1
402269;-50;-8.136,72;DIT;1
402307;-80;-5.703,59;DIT;1
402307;-635;-45.272,23;DIT;1
402307;-67;-4.776,75;DTE;1
402312;-19;-213,61;DTE;1
402312;-17;-191,13;DTE;1
402312;-3;-33,73;DTM;1
402312;-3;-33,73;DTE;1
402318;-427;-19.844,84;DTE;1
402318;-533;-24.771,19;DTE;1
402318;-127;-5.902,33;DIT;1
402401;-3;-78,86;DTE;1
402433;-30;-4.524,31;DIT;1
402433;-9;-1.357,29;DTE;1
402447;-2;-10.609,50;DIT;1
402587;-2;-58,65;DTE;1
402650;-1;-1.416,97;DTM;1
402675;-1;-342,19;DIT;1
402675;-1;-342,19;DIT;1
402741;-27;-152,09;DIT;1
403113;-200;-1.560,00;DCR;1
403121;-2;-13,88;DTE;1
403121;-2;-13,88;DIC;1
403182;-6;-1.260,73;DTM;1
403182;-30;-6.303,67;DIT;1
403209;-70;-404,09;DCR;1
403327;-300;-4.860,00;DCR;1
403337;-1;-1.034,47;DIT;1
403337;-1;-1.034,47;DIT;1
403337;-1;-1.034,47;DIT;1
403371;-30;-734,4;DCR;1
403572;-70;-262,47;DCR;1
403579;-617;-23.816,21;DPC;1
403594;-200;-2.008,25;DCR;1
403641;-200;-2.063,49;DCR;1
403642;-500;-7.634,92;DIT;1
403642;-1.600;-24.431,73;DCR;1
403642;-579;-8.841,23;DPC;1
403656;-100;-2.403,85;DCR;1
403675;-50;-592,45;DIT;1
403682;-833;-708,03;DCR;1
403804;-1;-8,12;DTE;1
403804;-12;-97,47;DTE;1
403838;-200;-613,54;DIT;1
403843;-500;-7.654,82;DCR;1
403843;-154;-2.357,68;DPC;1
404009;-1.600;-9.398,32;DCR;1
404071;-100;-16.411,74;DIT;1
404160;-8;-280.868,40;DPC;1
404164;-6;-210.651,30;DPC;1
404169;-1;-35.108,55;DPC;1
404172;-4;-140.434,20;DPC;1
404732;-12;-1.055,21;DIC;1
404740;-3;-231,12;DTE;1
404741;-6;-413,22;DIT;1
405382;-3;-5.710,39;DIT;1
405382;-2;-3.806,93;DIT;1
405382;-1;-1.903,46;DIT;1
405382;-1;-1.903,46;DIT;1
405382;-1;-1.903,46;DIT;1
405382;-2;-3.806,93;DIT;1
405382;-1;-1.903,46;DIC;1
405382;-1;-1.903,46;DIC;1
405473;-6;-804,01;DTM;1
405473;-6;-804,01;DTM;1
405539;-32;-606,74;DIT;1
407094;-6;-421,98;DIT;1
408994;-3;-78,21;DTE;1
409376;-100;-6.331,05;DCR;1
800033;-10;-59,22;DTM;1
800033;-10;-59,22;DTM;1
800033;-15;-88,84;DTM;1
800033;-3;-17,77;DTM;1
800033;-10;-59,23;DTM;1
800033;-10;-59,22;DTM;1
800033;-15;-88,84;DTM;1
800033;-30;-177,68;DTM;1
800033;-21;-124,37;DTM;1
800033;-10;-59,22;DIT;1
800033;-3;-17,77;DIT;1
800054;-100;-1.949,79;DIT;1
800119;-50;-638,19;DIT;1
800228;-50;-449,53;DIC;1
800454;-50;-23.908,50;DIC;1
800654;-3;-454,97;DIT;1
800717;-3;-212,77;DTM;1
800717;-20;-1.418,45;DIT;1
800794;-50;-253,3;DIT;1
800817;-50;-16.582,79;DIT;1
800894;-50;-308,81;DIT;1
801010;-150;-868,97;DIT;1
801047;-100;-287,43;DIT;1
801087;-48;-559,87;DIC;1
801135;-30;-342,55;DIC;1
801233;-50;-291,99;DIC;1
801303;-50;-293,21;DIT;1
801303;-100;-586,43;DIT;1
801352;-50;-291,93;DIT;1
801375;-100;-569,99;DIT;1
801834;-100;-579,29;DIT;1
801955;-150;-881,3;DIT;1
400011;-8;-837,92;DTE;1
400011;-4;-418,96;DTE;1
400011;-1;-104,74;DTM;1
400040;-3;-44.788,10;DIT;1
400040;-1;-14.929,37;DIT;1
400040;-4;-59.717,47;DIT;1
400040;-2;-29.858,74;DIT;1
400040;-3;-44.788,10;DTE;1
400040;-2;-29.858,74;DTE;1
400072;-3;-9.838,73;DIT;1
400072;-2;-7.485,41;DIT;1
400072;-3;-9.838,73;DIT;1
400072;-3;-9.838,73;DIT;1
400072;-3;-9.838,73;DIT;1
400072;-1;-3.279,58;DTE;1
400072;-3;-11.228,11;DIT;1
400072;-2;-6.559,16;DIT;1
400072;-3;-11.228,12;DIT;1
400072;-3;-11.228,12;DIT;1
400072;-3;-11.228,11;DIC;1
400072;-3;-11.228,12;DIC;1
400073;-1;-13.865,57;DIC;1
400073;-2;-27.731,13;DIC;1
400073;-2;-27.731,13;DIC;1
400073;-4;-55.462,26;DIC;1
400073;-3;-41.596,70;DIC;1
400073;-1;-13.865,57;DIC;1
400111;-7;-24,45;DTE;1
400111;-1;-3,49;DTE;1
400111;-6;-20,96;DIT;1
400122;-3;-6,1;DTE;1
400140;-4;-28,85;DTE;1
400140;-48;-346,24;DTE;1
400140;-29;-209,19;DTE;1
400140;-12;-86,56;DTM;1
400140;-4;-28,85;DTM;1
400140;-8;-57,71;DTM;1
400142;-12;-850,95;DTE;1
400142;-3;-212,74;DTE;1
400142;-15;-1.063,68;DTE;1
400142;-3;-212,67;DTM;1
